location,districk,neighborhood,room,living_room,area,age,floor,price
İstanbul , Bakırköy , Zeytinlik Mah.,2,1,110,10,3,7500
İstanbul , Beşiktaş , Levazım Mah.,2,1,180,5,8,300000
İstanbul , Şişli , Kuştepe Mah.,2,1,70,7,2,27000
İstanbul , Sarıyer , Bahçeköy Merkez Mah.,2,1,120,20,3,25000
İstanbul , Fatih , Yavuz Sultan Selim Mah.,1,1,40,43,-1,13500
İstanbul , Silivri , Selimpaşa Mah.,2,1,140,26,1,18000
İstanbul , Esenyurt , Süleymaniye Mah.,2,1,90,8,5,13000
İstanbul , Beyoğlu , Çukur Mah.,1,1,60,35,2,11000
İstanbul , Şişli , Halide Edip Adıvar Mah.,1,1,55,13,-3,18000
İstanbul , Fatih , Balat Mah.,2,1,85,35,1,24000
İstanbul , Ataşehir , Ferhatpaşa Mah.,3,1,140,25,3,25000
İstanbul , Kağıthane , Sultan Selim Mah.,1,1,65,25,5,15000
İstanbul , Başakşehir , Altınşehir Mah.,2,1,120,11,2,15000
İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,150,5,10,90000
İstanbul , Bakırköy , Şenlikköy Mah.,6,2,400,25,2,23000000
İstanbul , Şişli , Merkez Mah.,2,1,100,31,6,50000
İstanbul , Küçükçekmece , Cennet Mah.,3,1,120,26,1,36000
İstanbul , Küçükçekmece , Söğütlü Çeşme Mah.,2,1,75,3,1,20000
İstanbul , Fatih , Seyyid Ömer Mah.,1,1,65,35,1,17000
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,255,17,2,110000
İstanbul , Esenyurt , Güzelyurt Mah.,3,1,165,23,5,20000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,125,5,3,18500
İstanbul , Başakşehir , Başak Mah.,2,1,75,30,3,20000
İstanbul , Küçükçekmece , Atatürk Mah.,2,1,90,23,1,20000
İstanbul , Kağıthane , Merkez Mah.,1,1,58,11,10,35500
İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,110,30,3,250002
İstanbul , Beşiktaş , Ulus Mah.,5,2,620,21,1,650000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,100,30,3,25000
İstanbul , Büyükçekmece , Dizdariye Mah.,3,1,140,30,1,18000
İstanbul , Sarıyer , Bahçeköy Yeni Mah.,3,1,180,21,8,40000
İstanbul , Bağcılar , Demirkapı Mah.,2,1,110,35,3,10000
İstanbul , Beşiktaş , Arnavutköy Mah.,6,2,350,0,1,520000
İstanbul , Beyoğlu , Sururi Mehmet Efendi Mah.,1,1,75,25,3,25000
İstanbul , Şişli , Gülbahar Mah.,3,1,130,15,5,35000
İstanbul , Kadıköy , Merdivenköy Mah.,3,1,155,0,2,65000
İstanbul , Beyoğlu , Katip Mustafa Çelebi Mah.,1,0,23,50,2,25000
İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,85,40,2,13000
İstanbul , Eyüpsultan , İslambey Mah.,2,1,100,5,3,25000
İstanbul , Esenyurt , Turgut Özal Mah.,1,0,39,0,2,15000
İstanbul , Şişli , Harbiye Mah.,20,1,385,15,21,270000
İstanbul , Beykoz , Çubuklu Mah.,2,1,80,25,3,15000
İstanbul , Esenyurt , Saadetdere Mah.,2,1,90,5,1,13000
İstanbul , Zeytinburnu , Yeşiltepe Mah.,2,1,110,25,-1,15000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,100,15,1,10000
İstanbul , Şişli , İzzet Paşa Mah.,2,1,95,20,5,28000
İstanbul , Avcılar , Üniversite Mah.,2,1,110,1,5,30000
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,141,15,4,120000
İstanbul , Sarıyer , Kumköy Mah.,7,2,980,12,0,330000
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,250,30,1,60000
İstanbul , Sarıyer , Maslak Mah.,2,1,200,8,3,100000
İstanbul , Şişli , 19 Mayıs Mah.,2,1,75,30,2,35000
İstanbul , Bakırköy , Şenlikköy Mah.,5,2,360,1,2,135000
İstanbul , Beşiktaş , Bebek Mah.,3,1,390,21,3,320000
İstanbul , Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,71,4,2,38000
İstanbul , Beyoğlu , Kuloğlu Mah.,1,0,30,25,3,20000
İstanbul , Adalar , Nizam Mah.,2,1,100,20,3,35000
İstanbul , Kadıköy , Caddebostan Mah.,4,1,210,31,4,100000
İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,80,21,1,17000
İstanbul , Şişli , Ergenekon Mah.,2,1,80,30,4,25000
İstanbul , Sarıyer , Emirgan Mah.,3,1,120,30,-1,80000
İstanbul , Sarıyer , Kireçburnu Mah.,6,2,500,40,0,480000
İstanbul , Fatih , Akşemsettin Mah.,1,1,65,39,1,17000
İstanbul , Şişli , Kuştepe Mah.,2,1,120,7,2,25000
İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,120,4,2,12000
İstanbul , Büyükçekmece , Ekinoba Mah.,3,1,150,16,6,38000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,110,10,3,7000
İstanbul , Beşiktaş , Levent Mah.,1,1,150,5,21,90000
İstanbul , Ataşehir , Atatürk Mah.,3,1,117,12,21,60000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,8,2,27000
İstanbul , Zeytinburnu , Sümer Mah.,1,1,70,27,5,12000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,74,13,6,45000
İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,5,2,360,18,0,55000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,105,5,0,400000
İstanbul , Adalar , Maden Mah.,2,1,85,35,1,35000
İstanbul , Fatih , Şehremini Mah.,2,1,90,34,3,15000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,85,4,3,15000
İstanbul , Beyoğlu , Kocatepe Mah.,2,1,110,25,4,40000
İstanbul , Beşiktaş , Levent Mah.,4,1,220,11,11,175000
İstanbul , Güngören , Tozkoparan Mah.,3,1,120,28,9,28000
İstanbul , Beykoz , Acarlar Mah.,4,1,320,21,0,200000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,100,10,3,35000
İstanbul , Kartal , Hürriyet Mah.,1,1,85,26,1,12000
İstanbul , Bakırköy , Şenlikköy Mah.,6,2,385,5,1,230000
İstanbul , Silivri , Çeltik Mah.,5,1,400,25,0,70000
İstanbul , Esenyurt , Akevler Mah.,1,1,72,11,20,14500
İstanbul , Avcılar , Denizköşkler Mah.,3,2,220,25,4,20000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,90,3,3,14000
İstanbul , Ataşehir , Kayışdağı Mah.,2,1,72,4,2,27500
İstanbul , Kağıthane , Şirintepe Mah.,2,1,90,5,-1,18000
İstanbul , Başakşehir , Başak Mah.,2,1,74,26,2,21000
İstanbul , Beykoz , Yalıköy Mah.,4,1,165,25,1,10000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,85,40,1,18000
İstanbul , Sarıyer , Maslak Mah.,3,1,160,10,6,75000
İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,85,16,1,15000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,100,14,3,14000
İstanbul , Maltepe , Altıntepe Mah.,2,1,80,0,5,40000
İstanbul , Fatih , Haseki Sultan Mah.,2,1,100,45,3,40000
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,1,1,90,20,3,65000
İstanbul , Eyüpsultan , Alibeyköy Mah.,4,1,160,5,2,40000
İstanbul , Esenyurt , Yeşilkent Mah.,2,1,110,10,3,15000
İstanbul , Beykoz , Kavacık Mah.,1,1,60,26,1,16000
İstanbul , Beşiktaş , Muradiye Mah.,3,1,130,21,3,42500
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,141,7,3,120000
İstanbul , Sarıyer , Kumköy Mah.,7,2,980,15,0,330000
İstanbul , Bakırköy , Şenlikköy Mah.,5,1,300,15,3,150000
İstanbul , Sarıyer , Maslak Mah.,1,1,85,8,11,65000
İstanbul , Kağıthane , Hamidiye Mah.,2,1,65,0,1,22500
İstanbul , Silivri , Gümüşyaka Mah.,2,1,95,15,-2,12000
İstanbul , Esenyurt , Talatpaşa Mah.,2,1,110,15,2,14000
İstanbul , Sarıyer , Huzur Mah.,2,1,100,4,21,75000
İstanbul , Silivri , Mimar Sinan Mah.,3,1,130,10,1,15000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,230,7,4,40000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,10,-1,25000
İstanbul , Güngören , Tozkoparan Mah.,2,1,90,27,1,20000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,105,16,3,40000
İstanbul , Kadıköy , Caddebostan Mah.,3,1,130,30,8,75000
İstanbul , Küçükçekmece , Kanarya Mah.,2,1,85,25,2,18000
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,150,3,2,185000
İstanbul , Şişli , Halaskargazi Mah.,2,1,90,30,1,40000
İstanbul , Fatih , Hırka-i Şerif Mah.,2,1,90,25,3,20000
İstanbul , Beyoğlu , Ömer Avni Mah.,2,1,150,30,4,88000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,130,32,1,80000
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,110,10,3,6500
İstanbul , Beşiktaş , Levent Mah.,2,1,260,5,13,150000
İstanbul , Ataşehir , Atatürk Mah.,1,1,103,12,21,57000
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,221,0,18,210000
İstanbul , Esenyurt , Zafer Mah.,1,1,60,5,19,18000
İstanbul , Eyüpsultan , Merkez Mah.,1,1,75,40,1,19000
İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,4,1,160,35,8,27000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,120,25,-3,23000
İstanbul , Sarıyer , Uskumruköy Mah.,6,2,500,17,0,200000
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,240,25,2,76000
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,95,26,3,19000
İstanbul , Sarıyer , Ayazağa Mah.,1,1,81,8,4,55000
İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,95,20,3,2500
İstanbul , Güngören , Tozkoparan Mah.,3,1,120,28,9,28000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,110,26,2,25000
İstanbul , Esenyurt , Koza Mah.,2,1,116,8,10,20000
İstanbul , Esenler , Menderes Mah.,2,1,70,5,1,15750
İstanbul , Küçükçekmece , Cennet Mah.,3,1,120,22,4,27000
İstanbul , Silivri , Selimpaşa Mah.,3,1,220,0,1,70000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,90,0,1,23000
İstanbul , Zeytinburnu , Sümer Mah.,1,1,60,28,4,10000
İstanbul , Ataşehir , Kayışdağı Mah.,1,0,30,14,1,20000
İstanbul , Fatih , Cerrahpaşa Mah.,2,1,90,40,-3,20000
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,75,30,-1,25000
İstanbul , Beşiktaş , Levent Mah.,5,1,390,5,21,340000
İstanbul , Sarıyer , Kocataş Mah.,2,1,90,20,3,20000
İstanbul , Kağıthane , Çağlayan Mah.,1,1,73,10,4,17000
İstanbul , Kağıthane , Telsizler Mah.,2,1,75,5,1,30000
İstanbul , Pendik , Fevzi Çakmak Mah.,1,1,90,0,1,22950
İstanbul , Fatih , Şehremini Mah.,2,1,80,36,3,15000
İstanbul , Beyoğlu , Gümüşsuyu Mah.,2,1,100,50,2,75000
İstanbul , Sarıyer , Çayırbaşı Mah.,3,1,120,27,2,105000
İstanbul , Kağıthane , Şirintepe Mah.,1,1,75,4,1,18000
İstanbul , Büyükçekmece , Mimaroba Mah.,1,1,80,5,1,17000
İstanbul , Ataşehir , İnönü Mah.,1,1,60,4,3,22000
İstanbul , Sarıyer , Huzur Mah.,2,1,108,4,21,75000
İstanbul , Beyoğlu , Şehit Muhtar Mah.,1,0,50,31,3,17000
İstanbul , Sarıyer , Demirciköy Mah.,5,1,300,22,0,120000
İstanbul , Şişli , Merkez Mah.,2,1,140,3,5,80000
İstanbul , Bakırköy , Şenlikköy Mah.,4,2,400,10,5,190000
İstanbul , Esenyurt , Yeşilkent Mah.,2,1,115,11,11,16000
İstanbul , Avcılar , Gümüşpala Mah.,2,1,90,30,3,20000
İstanbul , Çekmeköy , Mimar Sinan Mah.,1,1,79,5,1,22500
İstanbul , Beykoz , Merkez Mah.,2,1,105,20,2,16000
İstanbul , Zeytinburnu , Gökalp Mah.,2,1,75,25,3,26000
İstanbul , Sarıyer , Zekeriyaköy Mah.,7,2,700,8,0,390000
İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,80,25,1,25000
İstanbul , Esenler , Nine Hatun Mah.,2,1,110,17,4,17000
İstanbul , Kadıköy , Caddebostan Mah.,3,1,140,5,7,180000
İstanbul , Kağıthane , Şirintepe Mah.,1,1,25,30,1,6000
İstanbul , Bakırköy , Şenlikköy Mah.,4,2,400,24,3,125000
İstanbul , Beşiktaş , Levent Mah.,3,1,360,5,21,180000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,100,5,1,6500
İstanbul , Maltepe , İdealtepe Mah.,3,1,120,28,1,57500
İstanbul , Pendik , Yenişehir Mah.,3,1,125,21,7,22500
İstanbul , Şişli , Meşrutiyet Mah.,3,1,165,30,3,62000
İstanbul , Beykoz , Acarlar Mah.,2,1,174,0,7,130000
İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,3,1,134,30,6,37000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,65,10,1,18000
İstanbul , Beykoz , Acarlar Mah.,4,1,260,11,0,130000
İstanbul , Sarıyer , Maslak Mah.,1,1,75,8,8,60000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,3,1,185,0,1,110000
İstanbul , Kadıköy , Osmanağa Mah.,1,0,30,18,1,12000
İstanbul , Beykoz , Tokatköy Mah.,1,1,80,25,1,7000
İstanbul , Şişli , Teşvikiye Mah.,3,1,355,0,5,500000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,80,12,6,45000
İstanbul , Şişli , Kuştepe Mah.,1,0,35,0,2,20000
İstanbul , Bakırköy , Şenlikköy Mah.,4,2,330,27,2,70000
İstanbul , Büyükçekmece , Kumburgaz Mah.,2,1,110,5,1,18000
İstanbul , Fatih , Ayvansaray Mah.,1,1,45,31,1,10000
İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,85,25,1,20000
İstanbul , Şişli , Gülbahar Mah.,1,1,72,4,4,37000
İstanbul , Şişli , Merkez Mah.,2,1,150,30,2,40000
İstanbul , Bağcılar , Çınar Mah.,2,1,95,5,1,29000
İstanbul , Beşiktaş , Levent Mah.,3,1,365,5,21,250000
İstanbul , Silivri , Piri Mehmet Paşa Mah.,2,1,100,27,3,14000
İstanbul , Şile , İmrendere Mah.,3,1,350,40,0,82000
İstanbul , Bahçelievler , Yenibosna Merkez Mah.,1,1,73,5,4,25000
İstanbul , Beylikdüzü , Kavaklı Mah.,4,2,250,5,5,35000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,4,2,27500
İstanbul , Avcılar , Cihangir Mah.,3,1,110,30,3,14000
İstanbul , Beyoğlu , İstiklal Mah.,1,1,82,2,21,45000
İstanbul , Sarıyer , Kumköy Mah.,3,2,350,12,0,155000
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,141,13,3,115000
İstanbul , Bakırköy , Şenlikköy Mah.,5,1,280,8,3,205000
İstanbul , Bakırköy , Sakızağacı Mah.,3,1,95,31,-1,23000
İstanbul , Sarıyer , Maslak Mah.,3,1,160,5,6,74999
İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,2,1,115,4,8,28000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,80,9,21,20000
İstanbul , Şişli , İnönü Mah.,2,1,90,30,-1,20000
İstanbul , Şişli , Gülbahar Mah.,2,1,80,21,5,18000
İstanbul , Beşiktaş , Levazım Mah.,2,1,199,7,17,330000
İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,100,30,4,17000
İstanbul , Esenler , Kemer Mah.,1,1,75,35,1,11000
İstanbul , Beykoz , Acarlar Mah.,6,2,450,11,1,250000
İstanbul , Üsküdar , Ünalan Mah.,1,1,84,5,17,70000
İstanbul , Esenyurt , Zafer Mah.,2,1,110,7,14,15000
İstanbul , Beyoğlu , Hüseyinağa Mah.,1,0,45,50,5,17000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,95,0,12,45000
İstanbul , Üsküdar , Selami Ali Mah.,1,1,65,31,1,20000
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,250,24,2,85000
İstanbul , Şişli , Meşrutiyet Mah.,2,1,110,45,2,55000
İstanbul , Sarıyer , Maslak Mah.,1,1,85,12,6,60000
İstanbul , Esenyurt , Orhan Gazi Mah.,2,1,95,20,6,20000
İstanbul , Sarıyer , Maslak Mah.,4,1,280,10,11,150000
İstanbul , Ümraniye , Ihlamurkuyu Mah.,2,1,95,18,3,16000
İstanbul , Bahçelievler , Kocasinan Merkez Mah.,2,1,70,11,1,16000
İstanbul , Beykoz , Kavacık Mah.,10,1,280,5,3,13000
İstanbul , Bakırköy , Sakızağacı Mah.,5,1,363,2,1,220000
İstanbul , Bahçelievler , Kocasinan Merkez Mah.,3,1,95,4,1,27500
İstanbul , Fatih , Ayvansaray Mah.,1,1,40,50,1,10000
İstanbul , Bağcılar , Güneşli Mah.,2,1,90,5,1,21500
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,220,5,16,140000
İstanbul , Büyükçekmece , Fatih Mah.,3,1,140,30,3,15000
İstanbul , Beyoğlu , Katip Mustafa Çelebi Mah.,1,0,22,50,1,25000
İstanbul , Şişli , 19 Mayıs Mah.,1,1,100,16,21,105000
İstanbul , Kadıköy , Suadiye Mah.,6,1,280,30,2,175000
İstanbul , Kartal , Soğanlık Yeni Mah.,1,1,70,16,15,28000
İstanbul , Küçükçekmece , Beşyol Mah.,2,1,95,35,5,20000
İstanbul , Başakşehir , Ziya Gökalp Mah.,2,1,120,5,21,38000
İstanbul , Eyüpsultan , İslambey Mah.,2,1,100,5,1,22000
İstanbul , Beşiktaş , Muradiye Mah.,2,1,90,30,3,40000
İstanbul , Ümraniye , Tatlısu Mah.,3,1,125,9,2,38000
İstanbul , Sarıyer , Uskumruköy Mah.,6,2,300,31,0,110000
İstanbul , Beykoz , Yalıköy Mah.,3,1,240,30,1,40000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,82,5,21,47000
İstanbul , Şişli , Merkez Mah.,3,1,180,3,21,160000
İstanbul , Sarıyer , Uskumruköy Mah.,1,1,90,16,1,45000
İstanbul , Bakırköy , Şenlikköy Mah.,5,2,300,18,4,85000
İstanbul , Şişli , Merkez Mah.,3,1,110,31,3,40000
İstanbul , Sarıyer , Maslak Mah.,1,1,92,5,3,60000
İstanbul , Küçükçekmece , Kanarya Mah.,1,1,75,40,-1,10000
İstanbul , Şişli , Eskişehir Mah.,1,1,60,31,2,13000
İstanbul , Avcılar , Cihangir Mah.,3,1,130,10,2,25000
İstanbul , Küçükçekmece , Cennet Mah.,1,0,20,20,1,15000
İstanbul , Maltepe , Büyükbakkalköy Mah.,1,1,45,4,1,17500
İstanbul , Beykoz , Acarlar Mah.,4,1,350,16,1,150000
İstanbul , Kağıthane , Hamidiye Mah.,2,1,100,4,6,45000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,63,14,5,17000
İstanbul , Bakırköy , Şenlikköy Mah.,5,2,350,25,2,90000
İstanbul , Şişli , Kuştepe Mah.,1,1,75,7,5,27000
İstanbul , Esenyurt , Zafer Mah.,1,1,60,7,2,10000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,95,36,3,20000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,146,7,5,35000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,85,4,1,26000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,1,1,90,13,3,40000
İstanbul , Maltepe , Fındıklı Mah.,1,0,60,16,3,13000
İstanbul , Esenyurt , Talatpaşa Mah.,2,1,100,15,1,10000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,100,2,10,50000
İstanbul , Beylikdüzü , Cumhuriyet Mah.,3,1,210,8,4,35000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,170,0,1,70000
İstanbul , Şişli , Merkez Mah.,2,1,75,35,3,75000
İstanbul , Ataşehir , Kayışdağı Mah.,3,2,155,11,3,36500
İstanbul , Beykoz , Yeni Mahalle Mah.,2,1,110,11,1,23000
İstanbul , Beykoz , Çamlıbahçe Mah.,3,1,130,25,3,30000
İstanbul , Fatih , Ayvansaray Mah.,1,1,60,1,1,18500
İstanbul , Beşiktaş , Levent Mah.,3,1,400,5,14,220000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,120,35,4,27000
İstanbul , Beylikdüzü , Barış Mah.,3,1,145,25,3,25000
İstanbul , Beşiktaş , Yıldız Mah.,2,1,95,30,1,60000
İstanbul , Adalar , Nizam Mah.,2,1,75,35,1,200000
İstanbul , Kadıköy , Suadiye Mah.,3,1,160,30,10,130000
İstanbul , Beykoz , Çamlıbahçe Mah.,2,1,130,25,1,25000
İstanbul , Beyoğlu , Kuloğlu Mah.,3,1,120,70,-1,39000
İstanbul , Eyüpsultan , Esentepe Mah.,2,1,75,10,1,19000
İstanbul , Başakşehir , Başakşehir Mah.,2,1,95,0,5,18000
İstanbul , Üsküdar , Salacak Mah.,3,1,130,8,3,65000
İstanbul , Esenyurt , Namık Kemal Mah.,1,1,45,12,4,8000
İstanbul , Gaziosmanpaşa , Fevzi Çakmak Mah.,2,1,90,25,1,15750
İstanbul , Fatih , Hırka-i Şerif Mah.,1,1,81,25,1,10000
İstanbul , Bağcılar , İnönü Mah.,4,1,200,15,2,4000
İstanbul , Bakırköy , Osmaniye Mah.,2,1,55,30,1,12400
İstanbul , Başakşehir , Ziya Gökalp Mah.,2,1,129,5,21,35000
İstanbul , Şişli , Teşvikiye Mah.,1,1,97,0,2,120000
İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,85,8,4,18000
İstanbul , Sarıyer , Maslak Mah.,3,1,200,8,13,75000
İstanbul , Ataşehir , Kayışdağı Mah.,3,1,90,15,3,23000
İstanbul , Küçükçekmece , Fatih Mah.,3,1,120,2,3,33000
İstanbul , Şişli , Merkez Mah.,2,1,170,3,3,125000
İstanbul , Sarıyer , Uskumruköy Mah.,4,1,250,10,0,107500
İstanbul , Bakırköy , Basınköy Mah.,5,2,350,14,2,200000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,90,21,2,25000
İstanbul , Esenyurt , İncirtepe Mah.,3,1,140,20,-3,10000
İstanbul , Şişli , Gülbahar Mah.,1,2,90,30,1,25000
İstanbul , Esenler , Oruçreis Mah.,2,1,100,31,3,20000
İstanbul , Sarıyer , Zekeriyaköy Mah.,6,1,550,26,0,140000
İstanbul , Büyükçekmece , Atatürk Mah.,2,1,109,25,4,25000
İstanbul , Beykoz , Anadolu Hisarı Mah.,4,0,250,0,1,220000
İstanbul , Beylikdüzü , Kavaklı Mah.,4,2,300,5,3,35000
İstanbul , Beylikdüzü , Sahil Mah.,3,1,155,0,2,36000
İstanbul , Kağıthane , Yahya Kemal Mah.,1,1,70,31,5,18000
İstanbul , Esenyurt , Zafer Mah.,1,1,65,7,14,11000
İstanbul , Beşiktaş , Sinanpaşa Mah.,1,0,70,4,3,34000
İstanbul , Üsküdar , Küçüksu Mah.,4,1,280,7,3,90000
İstanbul , Esenler , Kemer Mah.,2,1,100,40,2,13500
İstanbul , Beykoz , Çubuklu Mah.,2,1,90,25,4,35000
İstanbul , Beşiktaş , Etiler Mah.,4,2,180,35,0,180000
İstanbul , Şişli , Kuştepe Mah.,1,1,57,7,3,20000
İstanbul , Üsküdar , Bulgurlu Mah.,3,1,120,30,2,35000
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,65,11,1,22000
İstanbul , Sarıyer , Tarabya Mah.,4,1,195,0,1,127000
İstanbul , Sarıyer , Büyükdere Mah.,3,1,150,29,2,90000
İstanbul , Fatih , Balat Mah.,1,0,22,16,3,18000
İstanbul , Sultanbeyli , Hasanpaşa Mah.,3,1,110,15,3,14900
İstanbul , Esenyurt , Akçaburgaz Mah.,2,0,90,5,1,20000
İstanbul , Beyoğlu , Bülbül Mah.,1,1,42,20,2,20000
İstanbul , Beylikdüzü , Büyükşehir Mah.,1,1,75,8,6,26000
İstanbul , Avcılar , Tahtakale Mah.,3,2,140,0,6,25000
İstanbul , Sancaktepe , İnönü Mah.,3,1,120,15,1,30000
İstanbul , Kağıthane , Emniyet Evleri Mah.,5,1,760,5,21,490000
İstanbul , Küçükçekmece , Atatürk Mah.,1,1,75,25,1,3000
İstanbul , Bahçelievler , Hürriyet Mah.,1,1,80,25,6,7500
İstanbul , Eyüpsultan , Mithatpaşa Mah.,6,1,700,6,0,350000
İstanbul , Kağıthane , Seyrantepe Mah.,2,1,80,4,2,30000
İstanbul , Sarıyer , Maslak Mah.,1,1,94,5,4,50000
İstanbul , Kadıköy , Kozyatağı Mah.,2,1,100,5,10,60000
İstanbul , Esenyurt , Pınar Mah.,2,1,100,8,4,10000
İstanbul , Esenyurt , Piri Reis Mah.,2,1,140,8,3,14000
İstanbul , Kağıthane , Ortabayır Mah.,1,1,60,30,3,10000
İstanbul , Şişli , Teşvikiye Mah.,2,1,160,0,2,250000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,59,4,4,27000
İstanbul , Sancaktepe , Emek Mah.,2,1,134,14,4,60000
İstanbul , Sarıyer , Maslak Mah.,3,1,170,10,10,85000
İstanbul , Sarıyer , Rumeli Hisarı Mah.,4,1,280,50,4,440000
İstanbul , Sarıyer , Kumköy Mah.,4,2,348,12,0,180000
İstanbul , Bakırköy , Şenlikköy Mah.,5,2,350,15,3,175000
İstanbul , Beykoz , Acarlar Mah.,1,1,70,16,2,45000
İstanbul , Avcılar , Tahtakale Mah.,4,1,200,5,9,34000
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,90,26,-1,20000
İstanbul , Arnavutköy , Deliklikaya Mah.,2,1,85,5,1,15000
İstanbul , Esenler , Turgut Reis Mah.,2,1,100,31,2,12000
İstanbul , Fatih , Yavuz Sultan Selim Mah.,2,1,100,40,0,43000
İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,0,35,70,3,17000
İstanbul , Küçükçekmece , Yeşilova Mah.,1,1,75,4,3,20000
İstanbul , Çekmeköy , Mehmet Akif Mah.,1,1,80,0,10,35000
İstanbul , Sarıyer , Maslak Mah.,1,1,80,8,21,50000
İstanbul , Beykoz , Paşabahçe Mah.,2,0,85,25,3,26000
İstanbul , Kağıthane , Yahya Kemal Mah.,2,1,73,3,9,34000
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,98,15,4,65000
İstanbul , Büyükçekmece , Güzelce Mah.,2,1,117,28,2,15000
İstanbul , Kağıthane , Gültepe Mah.,2,1,75,4,2,26000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,80,10,9,25000
İstanbul , Fatih , Sultan Ahmet Mah.,2,1,90,31,1,17000
İstanbul , Şişli , Meşrutiyet Mah.,2,1,120,40,1,40000
İstanbul , Esenler , Kazım Karabekir Mah.,2,1,100,15,1,17000
İstanbul , Beykoz , Kavacık Mah.,2,1,90,27,1,18500
İstanbul , Maltepe , Yalı Mah.,3,1,125,21,4,37000
İstanbul , Beşiktaş , Levent Mah.,2,1,300,5,21,200000
İstanbul , Sarıyer , Maslak Mah.,3,1,170,10,9,80000
İstanbul , Şişli , Fulya Mah.,6,1,590,5,21,550000
