location,districk,neighborhood,room,living_room,area,age,floor,price,base_score,score_with_bonus,score
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,5,8,50000,0.00215222070045001,0.00215222070045001,0.002
İstanbul , Esenyurt , Mehterçeşme Mah.,2,1,100,4,1,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Küçükçekmece , Yeşilova Mah.,3,1,135,30,2,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Fatih , Mevlanakapı Mah.,2,1,90,25,4,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Bahçelievler , Fevzi Çakmak Mah.,2,1,90,1,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,110,4,2,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Kadıköy , Caferağa Mah.,1,1,70,33,1,28500,0.0012174177699515207,0.10121741776995152,0.092
İstanbul , Şişli , Mecidiyeköy Mah.,1,0,64,4,2,36000,0.0015435118154742493,0.10154351181547426,0.092
İstanbul , Şişli , Esentepe Mah.,3,1,228,10,21,250000,0.010848061914389443,0.11084806191438945,0.101
İstanbul , Avcılar , Gümüşpala Mah.,2,1,100,24,-2,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Sarıyer , Maslak Mah.,5,1,330,10,21,280000,0.012152438096480358,0.11215243809648036,0.102
İstanbul , Beşiktaş , Akat Mah.,3,1,105,30,2,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Bağcılar , Yenigün Mah.,2,1,100,28,6,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Üsküdar , Salacak Mah.,3,1,360,40,0,250000,0.010848061914389443,0.11084806191438945,0.101
İstanbul , Şişli , Merkez Mah.,2,1,85,25,1,33000,0.001413074197265158,0.10141307419726517,0.092
İstanbul , Beşiktaş , Ortaköy Mah.,5,2,550,29,0,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Kadıköy , Osmanağa Mah.,1,0,50,32,5,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Ataşehir , Örnek Mah.,1,1,60,0,1,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Arnavutköy , Hadımköy Mah.,2,1,75,15,1,13000,0.0005434900758712146,0.0005434900758712146,0.0
İstanbul , Maltepe , İdealtepe Mah.,3,1,100,35,1,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Şişli , Merkez Mah.,2,1,120,5,4,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Çekmeköy , Alemdağ Mah.,1,1,85,15,1,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,1,1,66,5,3,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Beyoğlu , Kaptanpaşa Mah.,2,1,60,30,3,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Esenler , Menderes Mah.,2,1,90,28,1,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Şişli , Gülbahar Mah.,2,1,70,30,5,23000,0.0009782821365681863,0.10097828213656819,0.092
İstanbul , Zeytinburnu , Veliefendi Mah.,2,1,130,28,1,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Pendik , Kaynarca Mah.,3,1,137,8,3,51000,0.002195699906519707,0.002195699906519707,0.002
İstanbul , Şişli , Eskişehir Mah.,1,1,75,60,7,27500,0.0011739385638818234,0.10117393856388184,0.092
İstanbul , Sarıyer , Kumköy Mah.,4,2,388,12,0,185000,0.008021913519859127,0.10802191351985913,0.098
İstanbul , Kağıthane , Talatpaşa Mah.,1,1,80,25,4,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Büyükçekmece , 19 Mayıs Mah.,3,1,140,30,5,16500,0.0006956672971151547,0.0006956672971151547,0.001
İstanbul , Fatih , Şehremini Mah.,3,1,105,45,4,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Esenyurt , Çınar Mah.,2,0,85,11,1,12000,0.0005000108698015174,0.0005000108698015174,0.0
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,90,35,1,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Beyoğlu , Cihangir Mah.,1,1,70,20,1,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Kağıthane , Emniyet Evleri Mah.,3,1,105,35,2,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Şile , Çavuş Mah.,4,1,140,15,0,45000,0.0019348246701015239,0.0019348246701015239,0.002
İstanbul , Çekmeköy , Sultançiftliği Mah.,1,1,63,1,1,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Beylikdüzü , Gürpınar Mah.,1,1,86,5,6,27500,0.0011739385638818234,0.0011739385638818234,0.001
İstanbul , Beşiktaş , Ortaköy Mah.,2,1,150,21,1,135000,0.005847953216374269,0.10584795321637427,0.096
İstanbul , Küçükçekmece , Cumhuriyet Mah.,3,2,180,0,4,32000,0.0013695949911954608,0.0013695949911954608,0.001
İstanbul , Beşiktaş , Yıldız Mah.,2,1,75,50,1,35000,0.0015000326094045523,0.10150003260940456,0.092
İstanbul , Beyoğlu , Tomtom Mah.,1,1,80,35,5,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,210,8,1,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,130,29,2,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Maltepe , Altayçeşme Mah.,2,1,60,8,17,40000,0.001717428639753038,0.001717428639753038,0.002
İstanbul , Üsküdar , Murat Reis Mah.,3,1,130,20,3,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Sarıyer , Ferahevler Mah.,3,1,250,4,3,180000,0.007804517489510642,0.10780451748951064,0.098
İstanbul , Esenyurt , Fatih Mah.,1,1,65,4,1,13500,0.0005652296789060632,0.0005652296789060632,0.001
İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,1,1,88,16,3,13000,0.0005434900758712146,0.0005434900758712146,0.0
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,55,5,1,22500,0.0009565425335333376,0.0009565425335333376,0.001
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,85,0,4,52000,0.002239179112589404,0.10223917911258941,0.093
İstanbul , Sarıyer , Maslak Mah.,3,1,130,6,13,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Bakırköy , Zuhuratbaba Mah.,1,1,50,20,1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Güngören , Tozkoparan Mah.,2,1,100,30,11,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Kadıköy , Osmanağa Mah.,1,1,45,31,3,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Sarıyer , Ayazağa Mah.,2,1,50,20,6,33000,0.001413074197265158,0.10141307419726517,0.092
İstanbul , Şişli , Kuştepe Mah.,2,1,110,20,3,28000,0.001195678166916672,0.10119567816691667,0.092
İstanbul , Sarıyer , Maden Mah.,1,1,55,25,1,22000,0.0009348029304984891,0.10093480293049849,0.092
İstanbul , Beyoğlu , Ömer Avni Mah.,3,1,120,3,2,48000,0.0020652622883106154,0.10206526228831062,0.093
İstanbul , Avcılar , Cihangir Mah.,1,1,60,0,1,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Beykoz , Acarlar Mah.,6,2,650,15,0,435000,0.01889171503728342,0.01889171503728342,0.017
İstanbul , Kadıköy , Bostancı Mah.,3,1,85,3,1,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Kadıköy , Merdivenköy Mah.,3,1,150,22,1,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,85,35,1,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Maltepe , Altıntepe Mah.,2,1,65,0,1,37500,0.0016087306245787952,0.0016087306245787952,0.001
İstanbul , Bağcılar , Demirkapı Mah.,1,1,75,27,1,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Fatih , Sümbül Efendi Mah.,2,1,75,40,2,17000,0.0007174069001500032,0.10071740690015,0.092
İstanbul , Esenler , Fevzi Çakmak Mah.,2,1,90,25,4,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Bahçelievler , Soğanlı Mah.,3,1,130,26,1,29000,0.0012391573729863693,0.0012391573729863693,0.001
İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,135,25,3,68000,0.002934846409704559,0.10293484640970456,0.094
İstanbul , Maltepe , Altıntepe Mah.,1,1,68,7,1,40000,0.001717428639753038,0.001717428639753038,0.002
İstanbul , Zeytinburnu , Merkezefendi Mah.,3,1,110,31,2,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Sarıyer , Bahçeköy Yeni Mah.,2,1,100,22,5,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Şişli , Merkez Mah.,2,1,120,5,21,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,90,40,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Kağıthane , Seyrantepe Mah.,2,1,90,22,2,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Beylikdüzü , Kavaklı Mah.,1,1,80,10,1,12000,0.0005000108698015174,0.0005000108698015174,0.0
İstanbul , Şişli , Bozkurt Mah.,3,1,150,40,3,38000,0.0016304702276136438,0.10163047022761365,0.092
İstanbul , Şişli , Teşvikiye Mah.,2,1,150,50,6,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Kartal , Orhantepe Mah.,2,1,150,14,-1,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,85,4,2,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,116,28,1,51000,0.002195699906519707,0.10219569990651971,0.093
İstanbul , Şişli , Mecidiyeköy Mah.,1,0,40,15,2,19500,0.0008261049153242462,0.10082610491532425,0.092
İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,60,7,3,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Avcılar , Merkez Mah.,3,1,130,25,3,19500,0.0008261049153242462,0.0008261049153242462,0.001
İstanbul , Fatih , İskenderpaşa Mah.,3,1,160,63,-1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Sancaktepe , İnönü Mah.,2,1,80,30,1,12000,0.0005000108698015174,0.0005000108698015174,0.0
İstanbul , Pendik , Fevzi Çakmak Mah.,2,1,85,6,9,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Küçükçekmece , Kanarya Mah.,1,1,105,27,1,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,90,40,3,22500,0.0009565425335333376,0.10095654253353334,0.092
İstanbul , Şişli , Eskişehir Mah.,3,1,150,30,3,34000,0.001456553403334855,0.10145655340333486,0.092
İstanbul , Kağıthane , Merkez Mah.,1,1,60,7,-1,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,70,30,3,22000,0.0009348029304984891,0.10093480293049849,0.092
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,30,3,25500,0.0010869801517424291,0.10108698015174243,0.092
İstanbul , Ataşehir , Küçükbakkalköy Mah.,1,0,40,4,5,22000,0.0009348029304984891,0.0009348029304984891,0.001
İstanbul , Beşiktaş , Vişnezade Mah.,5,1,270,26,3,119000,0.0051522859192591145,0.10515228591925913,0.096
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,110,28,3,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Fatih , Haseki Sultan Mah.,1,1,65,45,3,15000,0.000630448488010609,0.10063044848801062,0.091
İstanbul , Silivri , Alibey Mah.,3,1,140,26,3,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Arnavutköy , Anadolu Mah.,2,1,85,1,21,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Esenyurt , Sultaniye Mah.,2,1,95,7,21,13000,0.0005434900758712146,0.0005434900758712146,0.0
İstanbul , Kadıköy , Osmanağa Mah.,1,0,25,0,5,39999,0.0017173851605469684,0.10171738516054697,0.092
İstanbul , Bakırköy , Yeşilköy Mah.,4,2,280,16,4,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Şişli , Fulya Mah.,2,1,90,35,4,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Sultanbeyli , Ahmet Yesevi Mah.,2,1,115,22,5,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,95,26,4,17500,0.0007391465031848518,0.0007391465031848518,0.001
İstanbul , Avcılar , Merkez Mah.,2,1,85,30,5,17000,0.0007174069001500032,0.0007174069001500032,0.001
İstanbul , Beylikdüzü , Kavaklı Mah.,4,1,140,0,3,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Avcılar , Tahtakale Mah.,1,1,85,12,11,24000,0.0010217613426378835,0.0010217613426378835,0.001
İstanbul , Gaziosmanpaşa , Kazım Karabekir Mah.,1,1,80,23,1,12000,0.0005000108698015174,0.0005000108698015174,0.0
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,95,30,2,26000,0.0011087197547772778,0.0011087197547772778,0.001
İstanbul , Ataşehir , Barbaros Mah.,1,1,85,8,21,55000,0.0023696167307984957,0.0023696167307984957,0.002
İstanbul , Kağıthane , Nurtepe Mah.,2,1,80,18,4,21000,0.000891323724428792,0.000891323724428792,0.001
İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,100,26,5,17000,0.0007174069001500032,0.0007174069001500032,0.001
İstanbul , Üsküdar , Cumhuriyet Mah.,3,1,135,18,4,28000,0.001195678166916672,0.10119567816691667,0.092
İstanbul , Kadıköy , Caferağa Mah.,2,1,120,40,1,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,85,26,2,27500,0.0011739385638818234,0.0011739385638818234,0.001
İstanbul , Maltepe , Başıbüyük Mah.,2,1,120,21,5,19000,0.0008043653122893976,0.0008043653122893976,0.001
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,100,1,3,44000,0.0018913454640318269,0.0018913454640318269,0.002
İstanbul , Beykoz , Anadolu Hisarı Mah.,3,1,250,50,0,245000,0.010630665884040958,0.010630665884040958,0.01
İstanbul , Beşiktaş , Ortaköy Mah.,4,2,350,21,1,400000,0.01736994282484402,0.11736994282484403,0.107
İstanbul , Beyoğlu , Cihangir Mah.,3,1,110,50,2,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Avcılar , Denizköşkler Mah.,2,1,85,25,1,12500,0.0005217504728363661,0.0005217504728363661,0.0
İstanbul , Beyoğlu , Hacımimi Mah.,1,1,55,25,3,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,60,10,1,20000,0.0008478445183590947,0.0008478445183590947,0.001
