list-view-price,left,location,districk,neighborhood,room,living_room,area,age,floor
55.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,2,1,120,5,21
25.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,90,40,1
30.000,Kiralık Daire,İstanbul , Kağıthane , Seyrantepe Mah.,2,1,90,22,2
12.000,Kiralık Daire,İstanbul , Beylikdüzü , Kavaklı Mah.,1,1,80,10,1
38.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,3,1,150,40,3
100.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,2,1,150,50,6
35.000,Kiralık Daire,İstanbul , Kartal , Orhantepe Mah.,2,1,150,14,-1
30.000,Kiralık Daire,İstanbul , Kağıthane , Talatpaşa Mah.,2,1,85,4,2
51.000,Kiralık Daire,İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,116,28,1
19.500,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,1,0,40,15,2
40.000,Kiralık Daire,İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,60,7,3
19.500,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,3,1,130,25,3
25.000,Kiralık Daire,İstanbul , Fatih , İskenderpaşa Mah.,3,1,160,63,-1
12.000,Kiralık Daire,İstanbul , Sancaktepe , İnönü Mah.,2,1,80,30,1
30.000,Kiralık Daire,İstanbul , Pendik , Fevzi Çakmak Mah.,2,1,85,6,9
11.000,Kiralık Daire,İstanbul , Küçükçekmece , Kanarya Mah.,1,1,105,27,1
22.500,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,90,40,3
34.000,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,3,1,150,30,3
20.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,1,1,60,7,-1
22.000,Kiralık Daire,İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,70,30,3
25.500,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,30,3
22.000,Kiralık Daire,İstanbul , Ataşehir , Küçükbakkalköy Mah.,1,0,40,4,5
119.000,Kiralık Daire,İstanbul , Beşiktaş , Vişnezade Mah.,5,1,270,26,3
16.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,3,1,110,28,3
15.000,Kiralık Daire,İstanbul , Fatih , Haseki Sultan Mah.,1,1,65,45,3
20.000,Kiralık Daire,İstanbul , Silivri , Alibey Mah.,3,1,140,26,3
18.000,Kiralık Daire,İstanbul , Arnavutköy , Anadolu Mah.,2,1,85,1,21
13.000,Kiralık Daire,İstanbul , Esenyurt , Sultaniye Mah.,2,1,95,7,21
39.999,Kiralık Daire,İstanbul , Kadıköy , Osmanağa Mah.,1,0,25,1,5
90.000,Kiralık Daire,İstanbul , Bakırköy , Yeşilköy Mah.,4,2,280,16,4
40.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,90,35,4
16.000,Kiralık Daire,İstanbul , Sultanbeyli , Ahmet Yesevi Mah.,2,1,115,22,5
17.500,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,2,1,95,26,4
17.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,2,1,85,30,5
35.000,Kiralık Daire,İstanbul , Beylikdüzü , Kavaklı Mah.,4,1,140,1,3
24.000,Kiralık Daire,İstanbul , Avcılar , Tahtakale Mah.,1,1,85,12,11
12.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Kazım Karabekir Mah.,1,1,80,23,1
26.000,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,95,30,2
55.000,Kiralık Residence,İstanbul , Ataşehir , Barbaros Mah.,1,1,85,8,21
21.000,Kiralık Daire,İstanbul , Kağıthane , Nurtepe Mah.,2,1,80,18,4
17.000,Kiralık Daire,İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,100,26,5
28.000,Kiralık Daire,İstanbul , Üsküdar , Cumhuriyet Mah.,3,1,135,18,4
50.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,2,1,120,40,1
27.500,Kiralık Daire,İstanbul , Bahçelievler , Soğanlı Mah.,2,1,85,26,2
19.000,Kiralık Daire,İstanbul , Maltepe , Başıbüyük Mah.,2,1,120,21,5
44.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,100,1,3
245.000,Kiralık Yalı,İstanbul , Beykoz , Anadolu Hisarı Mah.,3,1,250,50,0
400.000,Kiralık Daire,İstanbul , Beşiktaş , Ortaköy Mah.,4,2,350,21,1
60.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,3,1,110,50,2
12.500,Kiralık Daire,İstanbul , Avcılar , Denizköşkler Mah.,2,1,85,25,1
25.000,Kiralık Daire,İstanbul , Beyoğlu , Hacımimi Mah.,1,1,55,25,3
20.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,60,10,1
25.000,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,3,1,128,14,6
17.000,Kiralık Daire,İstanbul , Şişli , Cumhuriyet Mah.,1,1,80,31,-1
75.000,Kiralık Daire,İstanbul , Sarıyer , Kireçburnu Mah.,4,2,300,25,1
21.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,70,24,1
25.000,Kiralık Daire,İstanbul , Sultanbeyli , Mehmet Akif Mah.,2,1,100,1,1
22.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,90,50,2
35.500,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,1,1,69,10,1
35.000,Kiralık Daire,İstanbul , Şişli , İnönü Mah.,2,1,80,10,4
65.000,Kiralık Daire,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,120,14,3
240.000,Kiralık Residence,İstanbul , Şişli , Esentepe Mah.,1,1,150,15,19
15.000,Kiralık Daire,İstanbul , Silivri , Alibey Mah.,2,1,100,27,4
22.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,22,2
16.500,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,1,1,60,45,2
42.500,Kiralık Daire,İstanbul , Başakşehir , Kayabaşı Mah.,3,1,137,7,14
410.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,360,4,21
17.500,Kiralık Daire,İstanbul , Bahçelievler , Soğanlı Mah.,1,1,70,30,2
35.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,140,30,4
40.000,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,2,1,85,25,1
16.500,Kiralık Daire,İstanbul , Küçükçekmece , Cennet Mah.,3,1,130,28,5
50.000,Kiralık Daire,İstanbul , Kadıköy , Rasimpaşa Mah.,3,1,135,40,1
110.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,3,1,180,9,9
35.000,Kiralık Daire,İstanbul , Beylikdüzü , Yakuplu Mah.,4,2,207,5,3
11.000,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,1,1,81,3,3
19.500,Kiralık Daire,İstanbul , Eyüpsultan , İslambey Mah.,2,1,120,1,-1
35.000,Kiralık Daire,İstanbul , Ümraniye , Esenevler Mah.,3,1,160,25,5
25.000,Kiralık Daire,İstanbul , Zeytinburnu , Nuripaşa Mah.,2,1,95,30,2
16.500,Kiralık Daire,İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,90,30,1
13.500,Kiralık Daire,İstanbul , Arnavutköy , Yunus Emre Mah.,2,1,85,5,1
20.000,Kiralık Daire,İstanbul , Bayrampaşa , Orta Mah.,2,1,65,35,3
10.000,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,3,2,100,40,-2
20.000,Kiralık Daire,İstanbul , Beykoz , Çamlıbahçe Mah.,3,1,110,25,1
70.000,Kiralık Residence,İstanbul , Sarıyer , Huzur Mah.,2,1,148,7,14
35.000,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,5,1,230,26,2
37.500,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,2,1,90,7,5
60.000,Kiralık Residence,İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,96,10,9
120.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,190,7,2
26.500,Kiralık Daire,İstanbul , Kağıthane , Hamidiye Mah.,2,1,110,15,5
43.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,160,41,1
45.000,Kiralık Daire,İstanbul , Ataşehir , Esatpaşa Mah.,3,1,126,1,1
23.000,Kiralık Daire,İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,110,8,-2
55.000,Kiralık Daire,İstanbul , Çekmeköy , Kirazlıdere Mah.,1,1,95,1,1
15.000,Kiralık Daire,İstanbul , Büyükçekmece , Dizdariye Mah.,2,1,90,28,3
15.000,Kiralık Daire,İstanbul , Bahçelievler , Zafer Mah.,1,1,72,12,1
8.000,Kiralık Daire,İstanbul , Beykoz , Çubuklu Mah.,2,1,80,2,1
26.000,Kiralık Daire,İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,84,15,3
22.500,Kiralık Daire,İstanbul , Maltepe , Zümrütevler Mah.,2,1,75,7,1
235.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,4,1,305,8,0
60.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,2,1,120,5,4
39.000,Kiralık Daire,İstanbul , Maltepe , Girne Mah.,3,1,130,11,3
17.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,1,1,65,40,1
12.500,Kiralık Daire,İstanbul , Esenyurt , Mehterçeşme Mah.,1,1,70,1,1
58.000,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,1,90,13,21
40.000,Kiralık Daire,İstanbul , Beşiktaş , Türkali Mah.,1,1,60,45,1
69.000,Kiralık Daire,İstanbul , Beykoz , Soğuksu Mah.,3,1,185,15,3
25.000,Kiralık Daire,İstanbul , Üsküdar , Bulgurlu Mah.,2,1,90,19,2
18.000,Kiralık Daire,İstanbul , Esenler , Menderes Mah.,2,1,100,8,1
55.000,Kiralık Daire,İstanbul , Bakırköy , Yeşilköy Mah.,3,1,200,32,2
28.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,1,1,55,6,1
23.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,90,10,5
28.000,Kiralık Daire,İstanbul , Sarıyer , Rumeli Kavağı Mah.,2,1,75,20,2
20.000,Kiralık Daire,İstanbul , Üsküdar , Bulgurlu Mah.,2,1,80,30,3
16.000,Kiralık Daire,İstanbul , Fatih , Mevlanakapı Mah.,1,1,75,35,5
45.000,Kiralık Daire,İstanbul , Üsküdar , Cumhuriyet Mah.,3,1,130,5,1
45.000,Kiralık Daire,İstanbul , Kadıköy , Bostancı Mah.,2,1,100,30,2
23.500,Kiralık Daire,İstanbul , Esenyurt , Aşık Veysel Mah.,3,1,145,26,2
10.500,Kiralık Daire,İstanbul , Küçükçekmece , Atatürk Mah.,2,1,100,30,-1
14.000,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,2,1,100,3,1
39.000,Kiralık Daire,İstanbul , Bakırköy , Ataköy 3-4-11. Kısım Mah.,2,1,110,30,2
25.000,Kiralık Daire,İstanbul , Ataşehir , Esatpaşa Mah.,2,1,70,10,1
13.500,Kiralık Daire,İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,0,50,10,3
13.000,Kiralık Daire,İstanbul , Esenyurt , Örnek Mah.,1,1,70,8,1
22.000,Kiralık Daire,İstanbul , Kağıthane , Şirintepe Mah.,3,1,95,8,2
17.000,Kiralık Daire,İstanbul , Küçükçekmece , Halkalı Merkez Mah.,2,1,110,22,1
30.000,Kiralık Daire,İstanbul , Şişli , Harbiye Mah.,2,1,90,20,2
13.500,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,1,1,70,31,1
18.000,Kiralık Daire,İstanbul , Fatih , Aksaray Mah.,2,1,90,15,3
10.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,1,1,75,22,1
100.000,Kiralık Daire,İstanbul , Sarıyer , Kireçburnu Mah.,2,1,100,29,1
55.000,Kiralık Daire,İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,80,39,5
22.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,1,1,55,100,2
28.000,Kiralık Daire,İstanbul , Fatih , Aksaray Mah.,1,1,70,28,1
36.000,Kiralık Daire,İstanbul , Sarıyer , Ferahevler Mah.,2,1,120,31,5
45.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,3,1,145,31,1
21.000,Kiralık Daire,İstanbul , Beykoz , Çiğdem Mah.,2,1,80,25,3
23.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,2,1,75,35,3
15.500,Kiralık Daire,İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,1,1,60,10,1
20.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,1,1,60,24,3
25.000,Kiralık Daire,İstanbul , Zeytinburnu , Telsiz Mah.,2,1,100,28,1
33.000,Kiralık Daire,İstanbul , Üsküdar , Murat Reis Mah.,2,1,110,35,2
12.000,Kiralık Daire,İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,100,30,3
20.000,Kiralık Daire,İstanbul , Ataşehir , Ferhatpaşa Mah.,2,1,110,15,3
20.000,Kiralık Daire,İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,100,17,7
40.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,3,1,120,55,2
15.000,Kiralık Daire,İstanbul , Ataşehir , Kayışdağı Mah.,1,1,40,5,3
49.000,Kiralık Daire,İstanbul , Şişli , Meşrutiyet Mah.,3,1,130,16,8
45.000,Kiralık Daire,İstanbul , Beyoğlu , Ömer Avni Mah.,3,1,120,35,1
42.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,3,1,105,40,1
24.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Sarıgöl Mah.,2,1,90,5,3
14.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,1,1,60,30,1
12.000,Kiralık Daire,İstanbul , Fatih , Derviş Ali Mah.,2,1,70,35,2
15.000,Kiralık Daire,İstanbul , Güngören , Tozkoparan Mah.,2,1,85,30,2
32.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,110,35,3
24.000,Kiralık Daire,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,50,15,5
40.000,Kiralık Müstakil Ev,İstanbul , Beykoz , İshaklı Mah.,3,1,1300,5,1
50.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,1,1,60,11,7
62.500,Kiralık Daire,İstanbul , Bakırköy , Yeşilköy Mah.,2,1,109,1,1
150.000,Kiralık Daire,İstanbul , Şişli , Halaskargazi Mah.,2,1,265,2,7
30.000,Kiralık Daire,İstanbul , Kağıthane , Şirintepe Mah.,1,1,72,15,2
20.750,Kiralık Daire,İstanbul , Bahçelievler , Zafer Mah.,2,1,100,16,3
24.500,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,3,1,120,18,3
40.000,Kiralık Daire,İstanbul , Ümraniye , Atatürk Mah.,4,1,135,31,3
22.000,Kiralık Daire,İstanbul , Şişli , Meşrutiyet Mah.,1,1,78,36,1
31.000,Kiralık Daire,İstanbul , Ataşehir , Kayışdağı Mah.,3,1,130,14,21
22.000,Kiralık Daire,İstanbul , Sancaktepe , Fatih Mah.,2,1,85,7,1
33.000,Kiralık Daire,İstanbul , Ümraniye , Site Mah.,3,1,135,9,7
35.000,Kiralık Müstakil Ev,İstanbul , Silivri , Fener Mah.,2,1,100,16,1
140.000,Kiralık Villa,İstanbul , Çekmeköy , Çatalmeşe Mah.,6,1,350,20,0
17.500,Kiralık Daire,İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,67,5,11
25.000,Kiralık Daire,İstanbul , Bahçelievler , Cumhuriyet Mah.,3,1,115,10,1
9.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,90,20,7
20.000,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,1,1,60,15,3
120.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220,16,5
13.000,Kiralık Daire,İstanbul , Avcılar , Cihangir Mah.,2,1,111,26,2
40.000,Kiralık Daire,İstanbul , Üsküdar , Salacak Mah.,2,1,85,1,2
55.000,Kiralık Daire,İstanbul , Sarıyer , Tarabya Mah.,3,1,170,25,2
26.000,Kiralık Daire,İstanbul , Sancaktepe , Fatih Mah.,4,1,140,5,1
38.000,Kiralık Residence,İstanbul , Şişli , Yayla Mah.,1,1,62,15,5
45.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,2,1,150,10,5
17.500,Kiralık Daire,İstanbul , Esenyurt , Yeşilkent Mah.,1,1,85,9,1
33.000,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,2,1,90,30,2
35.000,Kiralık Daire,İstanbul , Zeytinburnu , Merkezefendi Mah.,3,1,110,31,6
19.500,Kiralık Daire,İstanbul , Kadıköy , Rasimpaşa Mah.,1,0,45,35,4
20.000,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,1,1,68,1,1
79.000,Kiralık Villa,İstanbul , Beylikdüzü , Dereağzı Mah.,7,1,310,1,0
150.000,Kiralık Daire,İstanbul , Beşiktaş , Ulus Mah.,3,1,176,19,3
20.000,Kiralık Daire,İstanbul , Bayrampaşa , Terazidere Mah.,1,1,65,22,1
27.500,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,90,20,5
75.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,2,1,120,16,2
65.000,Kiralık Daire,İstanbul , Beyoğlu , Kılıçali Paşa Mah.,3,1,130,40,1
30.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,3,1,135,25,1
14.000,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,78,35,1
30.000,Kiralık Daire,İstanbul , Beyoğlu , Bostan Mah.,1,1,90,50,21
40.000,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,3,1,165,30,1
20.000,Kiralık Daire,İstanbul , Kağıthane , Gürsel Mah.,2,0,55,12,1
41.500,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,1,1,50,10,4
33.000,Kiralık Daire,İstanbul , Beşiktaş , Akat Mah.,3,1,90,40,-1
87.500,Kiralık Daire,İstanbul , Bakırköy , Sakızağacı Mah.,2,1,147,2,3
14.500,Kiralık Daire,İstanbul , Fatih , Şehremini Mah.,1,1,60,45,1
15.000,Kiralık Daire,İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,85,32,2
100.000,Kiralık Daire,İstanbul , Kadıköy , Suadiye Mah.,4,1,210,30,4
35.000,Kiralık Daire,İstanbul , Şişli , Harbiye Mah.,2,1,95,35,1
40.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,1,1,75,60,2
30.500,Kiralık Daire,İstanbul , Gaziosmanpaşa , Mevlana Mah.,3,1,125,2,1
49.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,1,1,70,2,1
35.000,Kiralık Daire,İstanbul , Büyükçekmece , Mimar Sinan Merkez Mah.,3,1,180,14,2
25.000,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,75,30,1
16.500,Kiralık Daire,İstanbul , Fatih , Silivrikapı Mah.,2,1,70,35,1
40.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,3,1,145,40,3
50.000,Kiralık Residence,İstanbul , Sarıyer , Huzur Mah.,1,1,86,9,11
26.000,Kiralık Daire,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,1,1,80,5,9
30.000,Kiralık Daire,İstanbul , Avcılar , Denizköşkler Mah.,4,1,140,12,5
38.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,11,1,85,45,6
13.000,Kiralık Daire,İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,140,10,20
145.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,5,2,350,25,0
10.000,Kiralık Daire,İstanbul , Beykoz , Çubuklu Mah.,5,1,92,12,3
5.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,3,1,100,25,7
25.000,Kiralık Daire,İstanbul , Fatih , Haseki Sultan Mah.,2,1,100,30,3
23.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,2,1,90,35,2
18.000,Kiralık Daire,İstanbul , Ataşehir , İnönü Mah.,1,1,70,11,1
31.000,Kiralık Daire,İstanbul , Ümraniye , İnkılap Mah.,3,1,120,25,4
45.000,Kiralık Daire,İstanbul , Eyüpsultan , Mithatpaşa Mah.,2,1,110,2,2
65.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,3,1,117,8,14
20.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,110,29,4
32.000,Kiralık Daire,İstanbul , Kadıköy , Koşuyolu Mah.,2,1,90,50,3
26.500,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,3,1,125,25,3
50.000,Kiralık Daire,İstanbul , Beyoğlu , Firuzağa Mah.,1,1,70,45,5
32.000,Kiralık Daire,İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,80,36,1
40.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,2,1,85,8,-1
14.000,Kiralık Daire,İstanbul , Fatih , Mevlanakapı Mah.,1,1,65,35,5
20.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,2,1,80,35,1
55.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,1,1,60,1,4
18.000,Kiralık Daire,İstanbul , Esenler , Fatih Mah.,1,1,70,5,1
30.000,Kiralık Daire,İstanbul , Sarıyer , Kireçburnu Mah.,2,1,85,35,1
20.000,Kiralık Daire,İstanbul , Beyoğlu , Yenişehir Mah.,2,1,90,30,2
18.000,Kiralık Daire,İstanbul , Esenyurt , Sultaniye Mah.,1,1,80,10,21
30.000,Kiralık Daire,İstanbul , Eyüpsultan , Silahtarağa Mah.,1,1,70,7,21
28.000,Kiralık Daire,İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,110,20,3
12.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,1,1,55,31,-1
16.000,Kiralık Daire,İstanbul , Beyoğlu , Yenişehir Mah.,2,1,75,25,3
85.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,180,1,2
19.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,1,1,65,20,-1
13.000,Kiralık Daire,İstanbul , Beyoğlu , Yenişehir Mah.,1,1,70,30,5
20.000,Kiralık Daire,İstanbul , Küçükçekmece , Fatih Mah.,2,1,85,32,1
135.000,Kiralık Daire,İstanbul , Beşiktaş , Bebek Mah.,2,1,110,40,4
23.000,Kiralık Daire,İstanbul , Bakırköy , Yeşilköy Mah.,1,0,35,1,5
42.000,Kiralık Daire,İstanbul , Ataşehir , Esatpaşa Mah.,3,1,100,1,5
18.000,Kiralık Daire,İstanbul , Üsküdar , Mimar Sinan Mah.,1,1,50,40,-1
40.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,3,1,130,16,2
22.000,Kiralık Daire,İstanbul , Beykoz , Soğuksu Mah.,1,1,75,21,3
52.000,Kiralık Daire,İstanbul , Kadıköy , Göztepe Mah.,1,1,70,8,2
16.500,Kiralık Daire,İstanbul , Küçükçekmece , Sultan Murat Mah.,2,1,75,6,1
20.000,Kiralık Daire,İstanbul , Ataşehir , Barbaros Mah.,3,1,135,40,4
20.000,Kiralık Daire,İstanbul , Bağcılar , Göztepe Mah.,3,1,120,17,2
35.000,Kiralık Daire,İstanbul , Fatih , Molla Gürani Mah.,3,1,180,32,3
37.500,Kiralık Daire,İstanbul , Maltepe , Zümrütevler Mah.,1,1,65,8,1
37.000,Kiralık Daire,İstanbul , Beşiktaş , Etiler Mah.,2,1,90,40,1
82.000,Kiralık Daire,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,2,259,12,1
45.000,Kiralık Daire,İstanbul , Beşiktaş , Mecidiye Mah.,3,1,120,31,1
50.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,1,1,85,14,21
100.000,Kiralık Residence,İstanbul , Şişli , Teşvikiye Mah.,1,1,88,1,1
35.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,2,1,90,40,1
45.000,Kiralık Daire,İstanbul , Sarıyer , Tarabya Mah.,2,1,125,34,2
9.000,Kiralık Daire,İstanbul , Küçükçekmece , Yeşilova Mah.,1,1,65,31,3
20.000,Kiralık Daire,İstanbul , Küçükçekmece , İnönü Mah.,3,1,120,30,4
15.000,Kiralık Daire,İstanbul , Esenler , Menderes Mah.,2,1,95,25,4
49.000,Kiralık Daire,İstanbul , Kadıköy , Suadiye Mah.,2,1,110,30,3
200.000,Kiralık Daire,İstanbul , Şişli , Harbiye Mah.,3,1,140,35,4
25.000,Kiralık Daire,İstanbul , Fatih , Molla Fenari Mah.,1,1,60,5,4
30.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,2,1,120,40,1
30.000,Kiralık Daire,İstanbul , Fatih , Balat Mah.,1,1,60,50,1
12.500,Kiralık Daire,İstanbul , Esenyurt , Güzelyurt Mah.,1,1,85,9,7
20.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,1,1,65,25,1
27.000,Kiralık Daire,İstanbul , Beylikdüzü , Barış Mah.,3,1,160,20,4
12.000,Kiralık Daire,İstanbul , Esenyurt , Ardıçlı Mah.,1,1,74,2,3
28.000,Kiralık Daire,İstanbul , Silivri , Yeni Mah.,3,1,130,5,3
18.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,50,10,-1
44.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,140,28,2
15.000,Kiralık Daire,İstanbul , Esenyurt , İnönü Mah.,2,1,110,10,3
36.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,100,30,4
80.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,95,1,3
17.000,Kiralık Daire,İstanbul , Esenler , Menderes Mah.,3,1,125,30,4
30.000,Kiralık Daire,İstanbul , Ümraniye , Aşağı Dudullu Mah.,3,1,105,6,5
40.000,Kiralık Daire,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,198,10,8
20.000,Kiralık Daire,İstanbul , Üsküdar , Ahmediye Mah.,2,1,55,50,1
20.000,Kiralık Daire,İstanbul , Ümraniye , Tepeüstü Mah.,2,1,100,18,3
30.000,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,150,35,4
28.000,Kiralık Daire,İstanbul , Maltepe , Altayçeşme Mah.,3,1,135,25,2
20.000,Kiralık Daire,İstanbul , Silivri , Yeni Mah.,1,1,55,1,3
27.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,60,28,2
80.000,Kiralık Daire,İstanbul , Beşiktaş , Balmumcu Mah.,2,1,110,25,2
50.000,Kiralık Daire,İstanbul , Sarıyer , Rumeli Hisarı Mah.,2,1,130,40,5
