list-view-price,left,celly 3,celly 4,location,districk,neighborhood,room,living_room,area
18.500,Kiralık Daire,"14
                        Yaşında",Bahçe Katı,İstanbul , Ümraniye , Çakmak Mah.,1,1,55
11.000,Kiralık Daire,"7
                        Yaşında",Giriş Katı,İstanbul , Esenyurt , Mehterçeşme Mah.,1,1,65
30.000,Kiralık Daire,"31
                        Yaşında",1. Kat,İstanbul , Şişli , Mecidiyeköy Mah.,3,1,125
35.000,Kiralık Daire,"16
                        Yaşında",2. Kat,İstanbul , Kağıthane , Nurtepe Mah.,2,1,100
13.000,Kiralık Daire,"10
                        Yaşında",Çatı Katı,İstanbul , Esenyurt , Orhan Gazi Mah.,2,1,80
24.000,Kiralık Daire,"10
                        Yaşında",En Üst Kat,İstanbul , Üsküdar , Ünalan Mah.,2,2,85
95.000,Kiralık Villa,"10
                        Yaşında",,İstanbul , Sarıyer , Uskumruköy Mah.,3,1,230
36.000,Kiralık Daire,"11
                        Yaşında",1. Kat,İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,85
14.000,Kiralık Daire,"17
                        Yaşında",5. Kat,İstanbul , Esenler , Fevzi Çakmak Mah.,1,1,120
240.000,Kiralık Residence,"16
                        Yaşında",21 ve üzeri,İstanbul , Şişli , Harbiye Mah.,2,1,220
90.000,Kiralık Daire,"30
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Ulus Mah.,4,2,242
30.000,Kiralık Daire,"26
                        Yaşında",8. Kat,İstanbul , Güngören , Tozkoparan Mah.,3,1,130
170.000,Kiralık Residence,"5
                        Yaşında",21 ve üzeri,İstanbul , Beşiktaş , Levent Mah.,2,1,220
110.000,Kiralık Daire,"4
                        Yaşında",6. Kat,İstanbul , Kadıköy , Suadiye Mah.,3,1,200
58.000,Kiralık Daire,"30
                        Yaşında",Giriş Katı,İstanbul , Beşiktaş , Yıldız Mah.,4,1,135
150.000,Kiralık Daire,"8
                        Yaşında",Ara Kat,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,230
25.000,Kiralık Daire,"2
                        Yaşında",1. Kat,İstanbul , Esenyurt , Akçaburgaz Mah.,3,1,140
22.500,Kiralık Daire,"24
                        Yaşında",2. Kat,İstanbul , Avcılar , Cihangir Mah.,3,1,125
19.000,Kiralık Daire,"5
                        Yaşında",1. Kat,İstanbul , Gaziosmanpaşa , Sarıgöl Mah.,2,1,70
20.000,Kiralık Daire,"30
                        Yaşında",Ara Kat,İstanbul , Sarıyer , İstinye Mah.,3,1,122
50.000,Kiralık Daire,"1864
                        Yaşında",3. Kat,İstanbul , Kağıthane , Gürsel Mah.,4,1,180
17.000,Kiralık Daire,"15
                        Yaşında",4. Kat,İstanbul , Beykoz , Yeni Mahalle Mah.,1,1,80
37.500,Kiralık Daire,"11
                        Yaşında",2. Kat,İstanbul , Beykoz , Fatih Mah.,3,1,165
20.000,Kiralık Daire,"5
                        Yaşında",2. Kat,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,110
8.500,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Üsküdar , Bulgurlu Mah.,1,1,15
11.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Kadıköy , Rasimpaşa Mah.,5,0,150
5.000,Kiralık Daire,"35
                        Yaşında",Kot 1,İstanbul , Esenler , Fatih Mah.,1,0,30
17.000,Kiralık Daire,Sıfır Bina,2. Kat,İstanbul , Beyoğlu , Hacıahmet Mah.,1,0,40
280.000,Kiralık Villa,"4
                        Yaşında",,İstanbul , Eyüpsultan , Mithatpaşa Mah.,5,2,500
7.500,Kiralık Daire,"10
                        Yaşında",4. Kat,İstanbul , Avcılar , Üniversite Mah.,2,1,100
12.000,Kiralık Daire,"11
                        Yaşında",1. Kat,İstanbul , Kağıthane , Hamidiye Mah.,1,0,30
15.000,Kiralık Daire,"30
                        Yaşında",En Üst Kat,İstanbul , Kağıthane , Çeliktepe Mah.,1,1,70
12.000,Kiralık Daire,"30
                        Yaşında",9. Kat,İstanbul , Kadıköy , Kozyatağı Mah.,3,1,130
12.000,Kiralık Daire,"20
                        Yaşında",Giriş Katı,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,50
30.000,Kiralık Daire,Sıfır Bina,4. Kat,İstanbul , Güngören , Gençosman Mah.,3,1,100
30.000,Kiralık Daire,"3
                        Yaşında",2. Kat,İstanbul , Şişli , Mecidiyeköy Mah.,3,1,85
2.500,Kiralık Daire,"25
                        Yaşında",4. Kat,İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,90
13.000,Kiralık Daire,"15
                        Yaşında",Yarı Bodrum,İstanbul , Avcılar , Cihangir Mah.,2,1,90
17.000,Kiralık Daire,"8
                        Yaşında",1. Kat,İstanbul , Esenyurt , Mehterçeşme Mah.,2,1,110
18.000,Kiralık Daire,"31
                        Yaşında",4. Kat,İstanbul , Fatih , Seyyid Ömer Mah.,1,1,75
90.000,Kiralık Villa,"5
                        Yaşında",,İstanbul , Sarıyer , Kumköy Mah.,5,1,320
15.000,Kiralık Daire,"26
                        Yaşında",2. Kat,İstanbul , Bağcılar , İnönü Mah.,1,2,100
30.000,Kiralık Daire,"5
                        Yaşında",1. Kat,İstanbul , Başakşehir , Kayabaşı Mah.,2,1,110
15.000,Kiralık Daire,"15
                        Yaşında",21 ve üzeri,İstanbul , Esenyurt , Yeşilkent Mah.,1,1,55
35.000,Kiralık Daire,"35
                        Yaşında",Giriş Katı,İstanbul , Beşiktaş , Muradiye Mah.,1,1,65
28.000,Kiralık Daire,"20
                        Yaşında",3. Kat,İstanbul , Şişli , Gülbahar Mah.,3,1,115
53.000,Kiralık Daire,"1
                        Yaşında",5. Kat,İstanbul , Güngören , Akıncılar Mah.,4,1,170
100.000,Kiralık Residence,"5
                        Yaşında",21 ve üzeri,İstanbul , Şişli , Cumhuriyet Mah.,2,1,185
250.000,Kiralık Residence,"5
                        Yaşında",19. Kat,İstanbul , Beşiktaş , Levent Mah.,4,1,400
15.000,Kiralık Daire,"30
                        Yaşında",Zemin,İstanbul , Ümraniye , Necip Fazıl Mah.,2,1,85
20.000,Kiralık Daire,"30
                        Yaşında",2. Kat,İstanbul , Esenler , Fevzi Çakmak Mah.,3,1,130
17.000,Kiralık Daire,"5
                        Yaşında",Çatı Katı,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,95
125.000,Kiralık Daire,Sıfır Bina,Ara Kat,İstanbul , Bakırköy , Yeşilköy Mah.,3,1,200
25.000,Kiralık Daire,"8
                        Yaşında",Zemin,İstanbul , Ataşehir , Yenişehir Mah.,1,1,70
38.000,Kiralık Daire,"15
                        Yaşında",Ara Kat,İstanbul , Beykoz , Çengeldere Mah.,3,1,155
17.500,Kiralık Daire,"5
                        Yaşında",Giriş Katı,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,90
100.000,Kiralık Residence,Sıfır Bina,6. Kat,İstanbul , Şişli , Teşvikiye Mah.,1,1,85
13.000,Kiralık Daire,"15
                        Yaşında",Bodrum,İstanbul , Gaziosmanpaşa , Barbaros Hayrettinpaşa Mah.,1,1,55
8.500,Kiralık Daire,"2
                        Yaşında",Giriş Katı,İstanbul , Kağıthane , Gürsel Mah.,1,1,90
500,Kiralık Daire,"41
                        Yaşında",4. Kat,İstanbul , Maltepe , Altayçeşme Mah.,1,0,24
15.500,Kiralık Daire,"30
                        Yaşında",3. Kat,İstanbul , Bayrampaşa , Cevatpaşa Mah.,2,1,80
23.000,Kiralık Daire,"20
                        Yaşında",1. Kat,İstanbul , Şişli , 19 Mayıs Mah.,2,1,75
15.000,Kiralık Daire,"30
                        Yaşında",6. Kat,İstanbul , Tuzla , İçmeler Mah.,3,1,133
12.000,Kiralık Daire,"11
                        Yaşında",1. Kat,İstanbul , Kağıthane , Hamidiye Mah.,1,0,30
40.000,Kiralık Daire,"6
                        Yaşında",Teras Katı,İstanbul , Şişli , Cumhuriyet Mah.,2,1,90
20.000,Kiralık Daire,"25
                        Yaşında",Bahçe Katı,İstanbul , Beykoz , Merkez Mah.,1,1,75
75.000,Kiralık Daire,"11
                        Yaşında",1. Kat,İstanbul , Sarıyer , Maslak Mah.,2,1,124
85.000,Kiralık Daire,Sıfır Bina,4. Kat,İstanbul , Kadıköy , Kozyatağı Mah.,4,1,171
110.000,Kiralık Residence,"11
                        Yaşında",21 ve üzeri,İstanbul , Şişli , Harbiye Mah.,1,1,110
14.000,Kiralık Daire,"26
                        Yaşında",4. Kat,İstanbul , Şişli , İnönü Mah.,2,1,85
60.000,Kiralık Daire,"25
                        Yaşında",1. Kat,İstanbul , Adalar , Nizam Mah.,3,1,140
35.000,Kiralık Residence,"7
                        Yaşında",21 ve üzeri,İstanbul , Sarıyer , Huzur Mah.,1,1,55
40.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Beşiktaş , Ortaköy Mah.,2,1,136
75.000,Kiralık Daire,Sıfır Bina,7. Kat,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,133
25.500,Kiralık Daire,"21
                        Yaşında",6. Kat,İstanbul , Pendik , Yenişehir Mah.,3,1,130
17.000,Kiralık Daire,"30
                        Yaşında",3. Kat,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80
25.000,Kiralık Daire,"40
                        Yaşında",3. Kat,İstanbul , Şişli , Duatepe Mah.,1,1,70
110.000,Kiralık Villa,"16
                        Yaşında",Bahçe Katı,İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,250
75.000,Kiralık Residence,"12
                        Yaşında",Ara Kat,İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,96
18.000,Kiralık Daire,"22
                        Yaşında",2. Kat,İstanbul , Sarıyer , Bahçeköy Merkez Mah.,2,1,90
15.500,Kiralık Daire,"12
                        Yaşında",12. Kat,İstanbul , Esenyurt , Necip Fazıl Kısakürek Mah.,3,1,165
20.000,Kiralık Daire,Sıfır Bina,2. Kat,İstanbul , Tuzla , Orta Mah.,2,1,90
150.000,Kiralık Daire,"25
                        Yaşında",1. Kat,İstanbul , Şişli , Feriköy Mah.,1,1,80
165.000,Kiralık Residence,"5
                        Yaşında",21 ve üzeri,İstanbul , Beşiktaş , Levent Mah.,2,1,220
15.000,Kiralık Daire,"25
                        Yaşında",En Üst Kat,İstanbul , Şişli , Gülbahar Mah.,1,0,25
240.000,Kiralık Residence,"15
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Etiler Mah.,3,1,200
25.000,Kiralık Daire,"2
                        Yaşında",Yüksek Giriş,İstanbul , Pendik , Batı Mah.,1,1,55
18.000,Kiralık Daire,"10
                        Yaşında",Yüksek Giriş,İstanbul , Avcılar , Ambarlı Mah.,2,1,90
16.000,Kiralık Daire,"5
                        Yaşında",Yüksek Giriş,İstanbul , Fatih , Ayvansaray Mah.,1,0,35
150.000,Kiralık Residence,Sıfır Bina,3. Kat,İstanbul , Şişli , Teşvikiye Mah.,2,1,116
80.000,Kiralık Daire,"20
                        Yaşında",Ara Kat,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220
10.000,Kiralık Daire,"35
                        Yaşında",Bodrum,İstanbul , Küçükçekmece , Gültepe Mah.,1,0,30
9.000,Kiralık Daire,"25
                        Yaşında",3. Kat,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,25
16.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Beykoz , Kavacık Mah.,1,1,70
7.000,Kiralık Daire,"20
                        Yaşında",Bodrum,İstanbul , Avcılar , Cihangir Mah.,1,1,60
35.000,Kiralık Daire,"12
                        Yaşında",7. Kat,İstanbul , Büyükçekmece , Mimaroba Mah.,3,1,140
14.500,Kiralık Daire,"35
                        Yaşında",1. Kat,İstanbul , Esenler , Kemer Mah.,2,1,110
95.000,Kiralık Residence,Sıfır Bina,8. Kat,İstanbul , Kağıthane , Seyrantepe Mah.,4,1,200
675.000,Kiralık Residence,"11
                        Yaşında",20. Kat,İstanbul , Şişli , Harbiye Mah.,7,1,775
18.000,Kiralık Daire,"5
                        Yaşında",Çatı Katı,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,90
95.000,Kiralık Daire,"2
                        Yaşında",2. Kat,İstanbul , Beşiktaş , Etiler Mah.,3,1,220
250.000,Kiralık Bina,"25
                        Yaşında",,İstanbul , Beyoğlu , Şehit Muhtar Mah.,10,0,300
28.000,Kiralık Daire,"30
                        Yaşında",1. Kat,İstanbul , Şişli , İnönü Mah.,2,1,85
8.000,Kiralık Daire,"226
                        Yaşında",Yarı Bodrum,İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,0,60
185.000,Kiralık Villa,"26
                        Yaşında",,İstanbul , Sarıyer , Zekeriyaköy Mah.,6,1,450
80.000,Kiralık Residence,"2
                        Yaşında",21 ve üzeri,İstanbul , Şişli , Merkez Mah.,2,1,105
23.000,Kiralık Daire,"11
                        Yaşında",2. Kat,İstanbul , Başakşehir , Kayabaşı Mah.,2,1,85
6.500,Kiralık Daire,"10
                        Yaşında",4. Kat,İstanbul , Küçükçekmece , Cennet Mah.,2,1,100
26.000,Kiralık Daire,"14
                        Yaşında",11. Kat,İstanbul , Küçükçekmece , Atakent Mah.,2,1,75
20.000,Kiralık Daire,"25
                        Yaşında",En Üst Kat,İstanbul , Büyükçekmece , Pınartepe Mah.,2,1,100
2.500,Kiralık Daire,"1
                        Yaşında",2. Kat,İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,90
260.000,Kiralık Daire,"21
                        Yaşında",13. Kat,İstanbul , Kadıköy , Fenerbahçe Mah.,5,1,300
14.000,Kiralık Daire,"60
                        Yaşında",Yüksek Giriş,İstanbul , Beyoğlu , Müeyyetzade Mah.,1,1,40
215.000,Kiralık Yalı Dairesi,"25
                        Yaşında",Çatı Katı,İstanbul , Sarıyer , Emirgan Mah.,2,1,235
21.500,Kiralık Daire,"21
                        Yaşında",3. Kat,İstanbul , Esenler , Oruçreis Mah.,2,1,100
250.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Beyoğlu , Bülbül Mah.,1,1,80
70.000,Kiralık Daire,"8
                        Yaşında",Ara Kat,İstanbul , Sarıyer , Maslak Mah.,2,1,150
26.000,Kiralık Daire,"26
                        Yaşında",3. Kat,İstanbul , Beykoz , Yeni Mahalle Mah.,4,1,150
250.000,Kiralık Daire,"26
                        Yaşında",Villa Katı,İstanbul , Bakırköy , Şenlikköy Mah.,5,1,600
19.000,Kiralık Daire,"2
                        Yaşında",3. Kat,İstanbul , Esenyurt , Akçaburgaz Mah.,3,1,110
25.000,Kiralık Daire,"25
                        Yaşında",1. Kat,İstanbul , Eyüpsultan , Emniyettepe Mah.,3,1,120
190.000,Kiralık Residence,"5
                        Yaşında",11. Kat,İstanbul , Beşiktaş , Levent Mah.,3,1,360
25.000,Kiralık Daire,"4
                        Yaşında",2. Kat,İstanbul , Kağıthane , Merkez Mah.,2,1,75
12.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Bayrampaşa , Cevatpaşa Mah.,2,1,85
13.000,Kiralık Daire,"30
                        Yaşında",Giriş Katı,İstanbul , Kağıthane , Yahya Kemal Mah.,1,1,63
130.000,Kiralık Daire,"4
                        Yaşında",5. Kat,İstanbul , Zeytinburnu , Kazlıçeşme Mah.,2,1,150
28.000,Kiralık Daire,"28
                        Yaşında",Ara Kat,İstanbul , Ataşehir , İçerenköy Mah.,3,1,135
25.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Beykoz , Soğuksu Mah.,2,1,125
55.000,Kiralık Residence,"1
                        Yaşında",1. Kat,İstanbul , Şişli , Cumhuriyet Mah.,1,1,85
80.000,Kiralık Daire,"15
                        Yaşında",4. Kat,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,4,1,260
17.000,Kiralık Daire,"11
                        Yaşında",7. Kat,İstanbul , Şişli , İnönü Mah.,1,1,50
120.000,Kiralık Daire,Sıfır Bina,7. Kat,İstanbul , Şişli , Teşvikiye Mah.,2,1,180
18.000,Kiralık Daire,"21
                        Yaşında",3. Kat,İstanbul , Pendik , Güzelyalı Mah.,3,1,120
135.000,Kiralık Residence,"4
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Vişnezade Mah.,1,1,146
130.000,Kiralık Villa,"8
                        Yaşında",,İstanbul , Sarıyer , Zekeriyaköy Mah.,4,1,285
28.000,Kiralık Daire,"5
                        Yaşında",1. Kat,İstanbul , Kağıthane , Ortabayır Mah.,2,1,80
38.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Üsküdar , Bulgurlu Mah.,3,1,150
20.000,Kiralık Daire,"40
                        Yaşında",En Üst Kat,İstanbul , Beyoğlu , Kuloğlu Mah.,1,0,30
200.000,Kiralık Villa,"26
                        Yaşında",Bahçe Katı,İstanbul , Sarıyer , Zekeriyaköy Mah.,5,2,375
32.500,Kiralık Daire,"1
                        Yaşında",5. Kat,İstanbul , Maltepe , Altayçeşme Mah.,1,1,59
17.000,Kiralık Daire,"34
                        Yaşında",1. Kat,İstanbul , Esenler , Kemer Mah.,2,1,100
112.000,Kiralık Residence,"6
                        Yaşında",14. Kat,İstanbul , Sarıyer , Maslak Mah.,3,1,210
51.500,Kiralık Residence,"4
                        Yaşında",1. Kat,İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,86
13.000,Kiralık Daire,"26
                        Yaşında",Bahçe Katı,İstanbul , Kartal , Hürriyet Mah.,2,1,90
20.000,Kiralık Daire,"9
                        Yaşında",Kot 1,İstanbul , Şişli , Fulya Mah.,1,1,60
7.500,Kiralık Daire,"7
                        Yaşında",2. Kat,İstanbul , Avcılar , Denizköşkler Mah.,2,1,100
160.000,Kiralık Müstakil Ev,"15
                        Yaşında",,İstanbul , Beşiktaş , Arnavutköy Mah.,4,1,220
22.000,Kiralık Daire,"26
                        Yaşında",3. Kat,İstanbul , Esenler , Tuna Mah.,3,1,145
200.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Şişli , Feriköy Mah.,2,1,80
115.000,Kiralık Daire,"8
                        Yaşında",12. Kat,İstanbul , Sarıyer , Ayazağa Mah.,3,1,178
19.000,Kiralık Daire,"5
                        Yaşında",9. Kat,İstanbul , Çekmeköy , Soğukpınar Mah.,2,1,80
16.000,Kiralık Daire,"5
                        Yaşında",Yüksek Giriş,İstanbul , Fatih , Ayvansaray Mah.,1,0,35
90.000,Kiralık Residence,"5
                        Yaşında",14. Kat,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,120
19.800,Kiralık Daire,"4
                        Yaşında",2. Kat,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,90
18.000,Kiralık Daire,"30
                        Yaşında",4. Kat,İstanbul , Bağcılar , Demirkapı Mah.,3,1,105
25.000,Kiralık Daire,Sıfır Bina,6. Kat,İstanbul , Güngören , Merkez Mah.,2,1,75
20.000,Kiralık Daire,"20
                        Yaşında",2. Kat,İstanbul , Beykoz , Yalıköy Mah.,2,1,90
15.000,Kiralık Daire,"15
                        Yaşında",Giriş Katı,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,30
50.000,Kiralık Daire,"9
                        Yaşında",Bahçe Katı,İstanbul , Bakırköy , Şenlikköy Mah.,2,1,115
32.000,Kiralık Daire,"30
                        Yaşında",En Üst Kat,İstanbul , Beykoz , Çubuklu Mah.,3,1,130
16.000,Kiralık Daire,"13
                        Yaşında",Bahçe Katı,İstanbul , Ümraniye , Çakmak Mah.,1,1,75
25.000,Kiralık Daire,"17
                        Yaşında",5. Kat,İstanbul , Başakşehir , Kayabaşı Mah.,2,1,87
